JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2449772.34,10.6,,,Vis.,POX,,,,,,,,V,,,,RW AUR,,STD,,,,
2449772.6,10.9,,,Vis.,RPR,,,,,,,,V,,,,RW AUR,,STD,,,,
2449773.4666,11.5,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449774.285,10.7,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449774.3,10.4,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449774.5,10.7,,,Vis.,BIV,,,,,,,,V,,,,RW AUR,MCSE,STD,,,,
2449775.280,10.6,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449775.3,10.4,,,Vis.,GZN,,100,106,AFOEV-C,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449775.4048,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449775.48,10.8,,,Vis.,POX,,,,,,,,V,,,,RW AUR,,STD,,,,
2449776.264,10.9,,,Vis.,SKP,,,,,,,,V,,,,RW AUR,,STD,,,,
2449777.33,11.3,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449778.284,10.9,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449778.29,10.7,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449778.3104,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449778.319,11.1,,,Vis.,SKP,U,,,,,,,V,,,,RW AUR,,STD,,,,
2449778.6,11.3,,,Vis.,AKT,,,,,,,,V,,,,RW AUR,,STD,,,,
2449779.2749,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449779.313,11.1,,,Vis.,SKP,,,,,,,,V,,,,RW AUR,,STD,,,,
2449779.32,11.4,,,Vis.,MJZ,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449779.5458,11.4,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449780.29,10.6,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449780.3,10.9,,,Vis.,GZN,,106,110,AFOEV-C,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449780.333,11.1,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449780.4472,11.2,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449780.5285,11.4,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449780.6986,11.2,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449780.767,11.1,,,Vis.,AB,,,,,,,,V,,,,RW AUR,,STD,,,,
2449781.278,11.0,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449781.3291,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449781.36,10.8,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449782.38,11.0,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449782.6583,11.1,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449783.28,11.0,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449783.7924,11.2,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449784.302,11.1,,,Vis.,SKP,,,,,,,,V,,,,RW AUR,,STD,,,,
2449784.3104,10.9,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449785.277,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449786.2812,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449786.289,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449786.326,11.0,,,Vis.,SKP,M,,,,,,,V,,,,RW AUR,,STD,,,,
2449786.5660,11.3,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449787.3854,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449787.5465,11.3,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449788.2861,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449789.2965,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449790.5929,11.4,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449791.2798,11.2,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449791.7292,11.2,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449793.6507,11.1,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449795.2902,11.2,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449795.306,11.0,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449795.5819,11.3,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449795.6812,11.1,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449796.299,11.3,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449796.3208,11.2,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449796.37,11.3,,,Vis.,LEB,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449797.3,11.4,,,Vis.,POX,,,,,,,,V,,,,RW AUR,,STD,,,,
2449797.33,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449797.3840,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449797.6,11.6,,,Vis.,JM,,,,,,,,V,,,,RW AUR,,STD,,,,
2449797.6,11.3,,,Vis.,RPR,,,,,,,,V,,,,RW AUR,,STD,,,,
2449797.747,11.2,,,Vis.,AB,,,,,,,,V,,,,RW AUR,,STD,,,,
2449798.32,11.1,,,Vis.,POX,,,,,,,,V,,,,RW AUR,,STD,,,,
2449798.33,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449798.33,10.7,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449798.3833,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449798.424,11.3,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449798.6,11.4,,,Vis.,AKT,,,,,,,,V,,,,RW AUR,,STD,,,,
2449799.308,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449799.33,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449799.37,10.8,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449800.313,10.7,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449800.326,10.7,,,Vis.,SKP,U,,,,,,,V,,,,RW AUR,,STD,,,,
2449800.34,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449800.7014,11.1,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449801.33,11.1,,,Vis.,POX,,,,,,,,V,,,,RW AUR,,STD,,,,
2449801.34,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449801.6701,10.9,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449802.34,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449802.5903,11.0,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449802.6542,11.1,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449803.34,11.3,,,Vis.,MJZ,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449803.5146,11.6,,,Vis.,DPL,,,,,,,,V,,,,RW AUR,,STD,,,,
2449803.5465,11.4,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449803.6569,11.0,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449804.3,11.2,,,Vis.,GZN,,110,112,AFOEV-C,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449804.33,10.9,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449804.3673,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449804.373,11.0,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449804.5875,11.4,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449804.6562,11.1,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449805.6507,11.0,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449806.305,11.3,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449806.3076,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449806.32,10.8,,,Vis.,POX,,,,,,,,V,,,,RW AUR,,STD,,,,
2449806.34,10.8,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449806.6493,11.0,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449806.766,11.0,,,Vis.,AB,,,,,,,,V,,,,RW AUR,,STD,,,,
2449807.31,10.6,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449807.3145,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449807.328,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449807.6,11.1,,,Vis.,RPR,,,,,,,,V,,,,RW AUR,,STD,,,,
2449807.6500,10.9,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449808.6556,11.1,,,Vis.,HK,,,,,,,,V,,,,RW AUR,,STD,,,,
2449809.2993,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449809.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449809.5,10.7,,,Vis.,AKT,,,,,,,,V,,,,RW AUR,,STD,,,,
2449809.6771,11.2,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449810.32,11.1,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449810.358,10.7,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449810.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449810.39,10.9,,,Vis.,LEB,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449810.5708,11.1,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449810.6556,11.0,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449811.32,11.1,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449811.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449811.6514,11.3,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449812.3548,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449812.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449812.6,11.3,,,Vis.,RPR,,,,,,,,V,,,,RW AUR,,STD,,,,
2449813.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449813.5903,11.3,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449813.6,11.2,,,Vis.,JM,,,,,,,,V,,,,RW AUR,,STD,,,,
2449814.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449815.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449815.5326,11.1,,,Vis.,DPL,,,,,,,,V,,,,RW AUR,,STD,,,,
2449815.5993,11.2,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449816.3111,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449816.32,10.9,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449816.33,11.4,,,Vis.,POX,,,,,,,,V,,,,RW AUR,,STD,,,,
2449816.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449816.6576,11.1,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449817.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449817.6542,11.0,,,Vis.,BTH,,,,,,,,V,,,,RW AUR,,STD,,,,
2449818.36,10.9,,,Vis.,GZN,,na,na,aavso,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449818.5681,11.0,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449820.32,10.9,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449824.5389,11.6,,,Vis.,DPL,,,,,,,,V,,,,RW AUR,,STD,,,,
2449824.5729,11.3,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449826.3465,11.2,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449826.35,11.0,,,Vis.,POX,,,,,,,,V,,,,RW AUR,,STD,,,,
2449828.341,10.9,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449828.35,11.2,,,Vis.,LEB,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449828.6,11.2,,,Vis.,RPR,,,,,,,,V,,,,RW AUR,,STD,,,,
2449830.3,11.1,,,Vis.,GZN,,110,112,AFOEV-C,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2449830.3368,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449830.34,10.8,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449830.3715,10.5,,,Vis.,MMY,,,,,,,,V,,,,RW AUR,,STD,,,,
2449831.3409,10.7,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449831.3638,10.5,,,Vis.,MMY,,,,,,,,V,,,,RW AUR,,STD,,,,
2449832.3687,10.7,,,Vis.,MMY,,,,,,,,V,,,,RW AUR,,STD,,,,
2449832.5542,11.3,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449834.5583,10.8,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449835.6,10.9,,,Vis.,RPR,,,,,,,,V,,,,RW AUR,,STD,,,,
2449836.3708,10.5,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449839.3555,10.7,,,Vis.,MMY,,,,,,,,V,,,,RW AUR,,STD,,,,
2449840.3520,10.7,,,Vis.,MMY,,,,,,,,V,,,,RW AUR,,STD,,,,
2449841.3555,10.7,,,Vis.,MMY,,,,,,,,V,,,,RW AUR,,STD,,,,
2449844.5653,11.2,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2449932.585,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449961.63,10.3,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449965.567,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449966.083,10.4,,,Vis.,AB,,,,,,,,V,,,,RW AUR,,STD,,,,
2449967.5,10.9,,,Vis.,SBT,,,,,,,,V,,,,RW AUR,MCSE,STD,,,,
2449981.58,10.8,,,Vis.,LEB,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2449981.644,10.9,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449984.6493,10.8,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2449987.5944,10.8,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2449988.53,10.8,,,Vis.,POX,,,,,,,,V,,,,RW AUR,,STD,,,,
2449988.578,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449989.642,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449990.4465,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449991.4548,10.9,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2449991.4763,11.2,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2449992.449,10.6,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2449993.0,10.4,,,Vis.,JM,,,,,,,,V,,,,RW AUR,,STD,,,,
2449993.6256,10.8,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2449994.123,10.5,,,Vis.,AB,,,,,,,,V,,,,RW AUR,,STD,,,,
2449996.636,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450008.3,11.3,,,Vis.,FMR,,,,,,,,V,,,,RW AUR,,STD,,,,
2450009.6403,10.6,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450011.488,10.6,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450011.5270,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450011.5708,10.8,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450012.370,10.6,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450012.45,10.2,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450012.5881,10.6,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450013.3555,10.8,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450013.5187,10.6,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450014.088,10.5,,,Vis.,AB,,,,,,,,V,,,,RW AUR,,STD,,,,
2450014.4145,11.2,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450014.470,10.7,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450015.3854,11.4,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450015.428,10.7,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450015.6451,11.0,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450016.410,10.9,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450016.4256,11.5,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450016.6326,11.1,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450017.3,11.2,,,Vis.,FMR,,,,,,,,V,,,,RW AUR,,STD,,,,
2450018.0,11.3,,,Vis.,JM,,,,,,,,V,,,,RW AUR,,STD,,,,
2450018.6006,11.1,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450019.5972,11.1,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450019.6688,11.6,,,Vis.,DPL,,,,,,,,V,,,,RW AUR,,STD,,,,
2450020.3868,11.4,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450021.4423,11.6,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450021.5458,11.0,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450023.4,11.2,,,Vis.,FMR,VW,,,,,,,V,,,,RW AUR,,STD,,,,
2450023.445,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450024.4777,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450025.633,10.7,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450026.3673,10.9,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450027.3229,10.8,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450029.4138,10.6,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450034.345,10.5,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450034.5326,10.4,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450035.4930,11.0,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450037.0,11.1,,,Vis.,JM,,,,,,,,V,,,,RW AUR,,STD,,,,
2450038.6264,10.5,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450038.7743,10.5,,,Vis.,SDX,,,,,,,,V,,,,RW AUR,,STD,,,,
2450039.3819,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450039.4,10.4,,,Vis.,GZN,,100,106,AFOEV-C,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2450039.41,10.1,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450039.5132,10.4,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450039.854,10.4,,,Vis.,AB,,,,,,,,V,,,,RW AUR,,STD,,,,
2450040.5,10.8,,,Vis.,KIL,,,,,,,,V,,,,RW AUR,MCSE,STD,,,,
2450041.42,10.1,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450041.4548,11.0,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450042.322,10.7,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450042.4055,11.3,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450043.3618,11.4,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450043.5465,11.0,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450043.5694,10.8,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450044.082,11.0,,,Vis.,AB,,,,,,,,V,,,,RW AUR,,STD,,,,
2450044.5368,10.6,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450045.0,10.7,,,Vis.,JM,,,,,,,,V,,,,RW AUR,,STD,,,,
2450046.39,10.7,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450046.4,11.0,,,Vis.,GZN,,110,112,AFOEV-C,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2450046.5965,10.9,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450047.351,10.7,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450047.3937,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450048.5785,10.7,,,Vis.,DPL,,,,,,,,V,,,,RW AUR,,STD,,,,
2450048.6,10.5,,,Vis.,AKT,,,,,,,,V,,,,RW AUR,,STD,,,,
2450049.4,10.0,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450050.39,9.9,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450052.5,11.3,,,Vis.,FMR,,,,,,,,V,,,,RW AUR,,STD,,,,
2450053.0,10.4,,,Vis.,JM,,,,,,,,V,,,,RW AUR,,STD,,,,
2450054.5382,10.3,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450055.3152,10.9,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450061.37,9.9,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450061.4,10.3,,,Vis.,GZN,,100,105,AFOEV-C,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2450064.2423,10.8,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450064.4,10.4,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450064.5264,11.0,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450065.239,10.7,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450065.5,10.7,,,Vis.,RRB,,,,,,,,V,,,,RW AUR,,STD,,,,
2450066.4201,11.2,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450067.2173,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450067.27,10.4,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450067.3,10.7,,,Vis.,GZN,,106,110,AFOEV-C,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2450067.331,10.8,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450067.5,10.7,,,Vis.,BIV,,,,,,,,V,,,,RW AUR,MCSE,STD,,,,
2450068.347,10.6,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450068.3986,11.0,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450068.46,10.1,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450068.5583,10.8,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450069.5250,10.4,,,Vis.,BRJ,,,,,,,,V,,,,RW AUR,,STD,,,,
2450070.778,10.6,,,Vis.,AB,,,,,,,,V,,,,RW AUR,,STD,,,,
2450072.2152,10.9,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450072.362,10.6,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450072.3680,10.7,,,Vis.,JLT,,,,,,,,V,,,,RW AUR,AS,STD,,,,
2450073.4284,11.1,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450074.5035,10.6,,,Vis.,DPL,,,,,,,,V,,,,RW AUR,,STD,,,,
2450076.438,10.5,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450076.4541,10.7,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450077.236,10.6,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
2450077.4,10.3,,,Vis.,GZN,,100,105,AFOEV-C,,,,Z,,,,RW AUR,AAVSO,STD,,,,
2450077.42,10.0,,,Vis.,VED,,,,,,,,V,,,,RW AUR,AFOEV,STD,,,,
2450077.9061,10.4,,,Vis.,SDX,,,,,,,,V,,,,RW AUR,,STD,,,,
2450078.1902,10.8,,,Vis.,MMI,,,,,,,,V,,,,RW AUR,,STD,,,,
2450078.362,10.6,,,Vis.,DPA,,,,,,,,V,,,,RW AUR,,STD,,,,
